t,x,x_dot,theta,theta_dot,r,F
0.68,-0.16238732561476538,-0.9697684350033552,0.16311113059128204,-0.22113170597451418,2.7,4.932932770422079
0.6900000000000001,-0.17217665178654376,-0.9880330744249879,0.16086961093574267,-0.227104444302016,2.7,4.927368128421604
0.7000000000000001,-0.1821467117573376,-1.0059151217373905,0.15857037554716008,-0.2326770265475239,2.7,4.921528396770425
0.71,-0.1922936779854582,-1.023414309180936,0.15621736095675015,-0.23786243879007365,2.7,4.9154282638715845
0.72,-0.20261372190374355,-1.040530695601791,0.15381437447398244,-0.24267353502968017,2.7,4.909081985079287
0.73,-0.21310301707340223,-1.0572646442412228,0.1513650956301732,-0.2471230131479971,2.7,4.902503384668001
0.74,-0.2237577421225722,-1.0736168018753112,0.14887307784728135,-0.2512233938631129,2.7,4.895705858852921
0.75,-0.23457408348268918,-1.0895880792240427,0.14634175030325275,-0.25498700242431227,2.7,4.888702379742069
0.76,-0.24554823793497305,-1.1051796325535796,0.1437744199677054,-0.2584259528113849,2.7,4.881505500110167
0.77,-0.25667641497860266,-1.1203928464000275,0.1411742737840139,-0.26155213422053625,2.7,4.874127358893642
0.78,-0.2679548390314534,-1.1352293173472885,0.1385443809759486,-0.26437719963522377,2.7,4.866579687314585
0.79,-0.27937975147361727,-1.1496908387956102,0.13588769545896512,-0.266912556295389,2.7,4.858873815549413
0.8,-0.29094741254331274,-1.1637793866612045,0.1332070583380333,-0.2691693578926544,2.7,4.851020679865227
0.81,-0.30265410309421087,-1.1774971059508792,0.13050520047555372,-0.2711584983321734,2.7,4.843030830153662
0.8200000000000001,-0.3144961262226615,-1.1908462981589614,0.12778474511444016,-0.2728906069140258,2.7,4.834914437798235
0.8300000000000001,-0.3264698087727928,-1.2038294094369448,0.1250482105428604,-0.27437604479839994,2.7,4.8266813038169945
0.84,-0.33857150272697534,-1.216449019489253,0.12229801278843239,-0.27562490262935735,2.7,4.818340867227601
0.85,-0.3507975864886904,-1.2287078311512947,0.11953646833087446,-0.2766469992017798,2.7,4.809902213586909
0.86,-0.36314446606441825,-1.2406086606086142,0.1167657968232166,-0.2774518810652147,2.7,4.801374083661658
0.87,-0.3756085761507602,-1.2521544282184063,0.11398812381269975,-0.27804882296679595,2.7,4.792764882191092
0.88,-0.3881863811326357,-1.2633481498969796,0.11120548345342858,-0.2784468290432792,2.7,4.7840826867061805
0.89,-0.4008743759980397,-1.274192929038943,0.10841982120370557,-0.2786546346795221,2.7,4.775335256373702
0.9,-0.4136690871745164,-1.2846919489359376,0.10563299650176707,-0.27868070895751107,2.7,4.766530040836711
0.91,-0.4265670732921903,-1.2948484656646755,0.10284678541436894,-0.27853325762631254,2.7,4.757674189025942
0.92,-0.43956492587790563,-1.3046658014158543,0.10006288325333614,-0.2782202265291466,2.7,4.748774557919479
0.93,-0.4526592699847473,-1.3141473382372337,0.09728290715580157,-0.27774930542917503,2.7,4.739837721230554
0.9400000000000001,-0.4658467647609578,-1.3232965121657634,0.09450839862441787,-0.27712793218059306,2.7,4.730869978005712
0.9500000000000001,-0.4791241039620221,-1.3321168077251644,0.09174082602433707,-0.27636329719623864,2.7,4.721877361117681
0.96,-0.4924880164094623,-1.3406117527667887,0.0889815870342185,-0.2754623481672168,2.7,4.71286564563927
0.97,-0.5059352663996703,-1.3487849136329182,0.086232011048951,-0.2744317949939966,2.7,4.703840357086435
0.98,-0.5194626540659031,-1.35663989062292,0.0834933615321618,-0.27327811489209985,2.7,4.694806779520249
0.99,-0.5330670156963769,-1.364180313743861,0.08076683831693665,-0.2720075576388863,2.7,4.685769963499061
1.0,-0.5467452240112181,-1.3714098387282931,0.07805357985349423,-0.2706261509310639,2.7,4.676734733873447
1.01,-0.560494188400858,-1.378332143302966,0.07535466540284749,-0.269139705825439,2.7,4.667705697417841
1.02,-0.5743108551283072,-1.3849509236932065,0.07267111717574595,-0.26755382223808183,2.7,4.658687250293832
1.03,-0.588192207497591,-1.3912698913486354,0.07000390241642826,-0.2658738944795359,2.7,4.64968358534117
1.04,-0.6021352659904926,-1.397292769876745,0.06735393543092721,-0.2641051168059615,2.7,4.640698699193402
1.05,-0.6161370883736178,-1.4030232921716947,0.06472207955985966,-0.2622524889681818,2.7,4.631736399215973
1.06,-0.6301947697776744,-1.408465197726435,0.062109149095804235,-0.2603208217425165,2.7,4.622800310265295
1.07,-0.6443054427507426,-1.4136222301170058,0.05951591114552241,-0.25831474242904556,2.7,4.613893881268055
1.08,-0.6584662772872054,-1.4184981346485162,0.05694308743741348,-0.25623870030456297,2.7,4.605020391620583
1.09,-0.6726744808339058,-1.423096656152967,0.054391356074713994,-0.25409697201896086,2.7,4.5961829574086615
1.1,-0.6869272982750025,-1.4274215369296652,0.05186135323505805,-0.25189366692514564,2.7,4.587384537448674
1.11,-0.7012220118969066,-1.4314765148195454,0.04935367481710726,-0.24963273233383163,2.7,4.578627939151396
1.12,-0.7155559413345965,-1.4352653214052464,0.04686887803504019,-0.24731795868569553,2.7,4.569915824210106
1.1300000000000001,-0.7299264435005309,-1.4387916803292786,0.04440748296176085,-0.24495298463441675,2.7,4.561250714115077
1.1400000000000001,-0.7443309124973025,-1.4420593057230968,0.041969974021745696,-0.24254130203507754,2.7,4.5526349954967555
1.1500000000000001,-0.7587667795151106,-1.445071900740323,0.039556801434499675,-0.24008626083326215,2.7,4.5440709253002325
1.16,-0.773231512715058,-1.4478331561877782,0.03716838260963412,-0.23759107385098213,2.7,4.5355606357937965
1.17,-0.7877226170992238,-1.4503467492483726,0.034805103494614804,-0.2350588214662709,2.7,4.527106139414598
1.18,-0.8022376343684002,-1.4526163422902647,0.03246731987625634,-0.23249245618393913,2.7,4.518709333454559
1.19,-0.8167741427683307,-1.4546455817570403,0.03015535863706148,-0.2298948070955724,2.7,4.510372004589856
1.2,-0.8313297569252338,-1.4564380971339894,0.027869518967520192,-0.22726858422738153,2.7,4.502095833257355
1.21,-0.8459021276713516,-1.457997499985851,0.02561007353549496,-0.22461638277499799,2.7,4.493882397881538
1.22,-0.8604889418612145,-1.4593273830616902,0.023377269613825583,-0.22194068722473628,2.7,4.485733178955448
1.23,-0.8750879221792727,-1.4604313194628318,0.02117133016728949,-0.2192438753612325,2.7,4.477649562979313
1.24,-0.8896968269395072,-1.461312861870019,0.01899245490005291,-0.216528222161716,2.7,4.469632846260473
1.25,-0.904313449877593,-1.4619755418262164,0.016840821264743885,-0.21379590357747782,2.7,4.461684238578312
1.26,-0.9189356199361539,-1.4624228690716785,0.01471658543427126,-0.2110490002033756,2.7,4.45380486671786
1.27,-0.933561201043618,-1.4626583309281271,0.012619883237503994,-0.20828950083645717,2.7,4.445995777875771
1.28,-0.9481880918871447,-1.4626853917290628,0.010550831059913342,-0.20551930592499937,2.7,4.438257942942313
1.29,-0.9628142256800778,-1.4625074922934276,0.008509526710266451,-0.20274023090944496,2.7,4.430592259663035
1.3,-0.9774375699243375,-1.4621280494400033,0.006496050254444317,-0.1999540094568847,2.7,4.422999555683721
1.31,-0.9920561261681521,-1.461550455540088,0.004510464817439763,-0.19716229659087345,2.7,4.415480591482179
1.32,-1.006667929759497,-1.4607780781061475,0.002552817354572717,-0.19436667171848745,2.7,4.408036063190424
1.33,-1.0212710495955912,-1.4598142594142829,0.000623139392940345,-0.1915686415566347,2.7,4.4006666053107
1.34,-1.0358635878687807,-1.4586623161584804,-0.0012785522559008765,-0.1887696429597144,2.7,4.393372793328776
1.35,-1.0504436798091112,-1.4573255391347415,-0.0031522548110454354,-0.1859710456507925,2.7,4.386155146227857
1.36,-1.065009493423889,-1.4558071929533047,-0.004997978864187635,-0.18317415485851543,2.7,4.379014128906423
1.37,-1.079559229234494,-1.4541105157772798,-0.006815747747477702,-0.18038021386202976,2.7,4.371950154503199
1.3800000000000001,-1.0940911200107062,-1.452238719086126,-0.008605596926376692,-0.17759040644620547,2.7,4.364963586632431
1.3900000000000001,-1.1086034305027848,-1.450194987462486,-0.010367573416624804,-0.1748058592694853,2.7,4.35805474153254
1.4000000000000001,-1.1230944571715253,-1.4479824784010005,-0.012101735224461044,-0.17202764414669272,2.7,4.3512238901311715
1.41,-1.1375625279165111,-1.4456043221377899,-0.013808150809255508,-0.16925678024913784,2.7,4.344471260029571
1.42,-1.1520060018027574,-1.4430636214993908,-0.015486898567738945,-0.16649423622435658,2.7,4.337797037409166
1.43,-1.1664232687859355,-1.440363451769992,-0.017138066339037573,-0.16374093223780875,2.7,4.331201368863108
1.44,-1.1808127494363592,-1.4375068605759005,-0.01876175092974431,-0.16099774193884606,2.7,4.324684363155523
1.45,-1.1951728946618951,-1.434496867786222,-0.020358057658280578,-0.15826549435323936,2.7,4.318246092911068
1.46,-1.209502185429959,-1.4313364654288059,-0.021927099917825633,-0.15554497570453032,2.7,4.311886596237388
1.47,-1.2237991324887425,-1.4280286176205677,-0.023468998757112863,-0.15283693116644195,2.7,4.305605878282927
1.48,-1.2380622760878126,-1.4245762605113506,-0.024983882478414647,-0.15014206654855042,2.7,4.299403912732522
1.49,-1.2522901856982132,-1.42098230224054,-0.026471886252059318,-0.14746104991738493,2.7,4.293280643243105
1.5,-1.2664814597321947,-1.4172496229056912,-0.02793315174684513,-0.14479451315508265,2.7,4.287235984821775
1.51,-1.2806347252626853,-1.4133810745424833,-0.02936782677573726,-0.14214305345768566,2.7,4.281269825148443
1.52,-1.2947486377426172,-1.4093794811153415,-0.03077606495625452,-0.1395072347751242,2.7,4.275382025845149
1.53,-1.3088218807242096,-1.405247638518121,-0.0321580253849727,-0.1368875891948859,2.7,4.26957242369412
1.54,-1.3228531655783065,-1.4009883145842774,-0.033513872325591186,-0.1342846182713248,2.7,4.263840831806539
1.55,-1.3368412312138598,-1.396604249105981,-0.034843774910028845,-0.131698794302519,2.7,4.258187040743944
1.56,-1.3507848437976482,-1.392098153861671,-0.036147906852033965,-0.1291305615565358,2.7,4.252610819594102
1.57,-1.364682796474311,-1.3874727126515716,-0.03742644617281152,-0.12658033744891825,2.7,4.247111917003159
1.58,-1.378533909086775,-1.3827305813407202,-0.03867957493818871,-0.12404851367315695,2.7,4.241690062165762
1.59,-1.3923370278971479,-1.3778743879090898,-0.03990747900685737,-0.12153545728586349,2.7,4.236344965774837
1.6,-1.406091025308145,-1.3729067325084052,-0.041110347789248575,-0.11904151174831348,2.7,4.231076320932619
1.61,-1.4197947995851183,-1.3678301875252818,-0.042288374016611265,-0.11656699792597919,2.7,4.225883804024478
1.62,-1.4334472745787468,-1.362647297650337,-0.04344175351988277,-0.11411221504762306,2.7,4.220767075557018
1.6300000000000001,-1.4470473994484434,-1.3573605799529431,-0.04457068501795438,-0.1116774416254776,2.7,4.215725780961908
1.6400000000000001,-1.460594148386542,-1.351972523961311,-0.045675369914950394,-0.1092629363379887,2.7,4.210759551366806
1.6500000000000001,-1.4740865203433033,-1.3464855917476088,-0.046756012106153336,-0.10686893887655377,2.7,4.205868004334697
1.6600000000000001,-1.4875235387528039,-1.3409022180178487,-0.04781281779222236,-0.1044956707576398,2.7,4.201050744572951
1.67,-1.5009042512597401,-1.3352248102062705,-0.04884599530136531,-0.1021433361016228,2.7,4.196307364613315
1.68,-1.5142277294472015,-1.3294557485739869,-0.04985575491913824,-0.09981212237964385,2.7,4.191637445464004
1.69,-1.527493068565449,-1.3235973863116521,-0.050842308725558776,-0.09750220112973565,2.7,4.187040557235073
1.7,-1.5406993872617403,-1.317652049645942,-0.05180587043923218,-0.09521372864342925,2.7,4.182516259738119
1.71,-1.5538458273112368,-1.3116220379496382,-0.05274665526820078,-0.09294684662401023,2.7,4.178064103061385
1.72,-1.56693155334903,-1.3055096238551187,-0.05366487976723886,-0.09070168281755261,2.7,4.173683628121286
1.73,-1.5799557526033186,-1.2993170533710792,-0.05456076170132643,-0.08847835161781836,2.7,4.169374367191294
1.74,-1.592917634629767,-1.2930465460023044,-0.05543451991504564,-0.08627695464607324,2.7,4.165135844409149
1.75,-1.6058164310470782,-1.2867002948723327,-0.05628637420765418,-0.08409758130682957,2.7,4.160967576263265
1.76,-1.618651395273805,-1.2802804668488534,-0.05711654521359982,-0.08194030932049254,2.7,4.156869072059207
1.77,-1.631421802266431,-1.273789202671696,-0.0579252542882499,-0.07980520523384879,2.7,4.152839834367047
1.78,-1.6441269482587415,-1.2672286170832654,-0.0587127233986186,-0.07769232490930192,2.7,4.148879359450401
1.79,-1.65676615050251,-1.2606007989613042,-0.05947917501888407,-0.07560171399372614,2.7,4.144987137677904
1.8,-1.6693387470095262,-1.2539078114538424,-0.060224832030495605,-0.07353340836777625,2.7,4.141162653917848
1.81,-1.6818440962949812,-1.247151692116231,-0.0609499176266796,-0.07148743457645998,2.7,4.137405387916678
1.82,-1.6942815771222348,-1.2403344530501361,-0.061654655221160794,-0.06946381024174869,2.7,4.133714814662023
1.83,-1.7066505882489813,-1.2334580810443965,-0.0623392683609229,-0.06746254445797192,2.7,4.130090404730899
1.84,-1.718950548174833,-1.2265245377176377,-0.06300398064284017,-0.0654836381707126,2.7,4.1265316246236985
1.85,-1.7311808948903373,-1.2195357596625496,-0.06364901563401819,-0.06352708453989178,2.7,4.1230379370845585
1.86,-1.743341085627446,-1.2124936585917359,-0.06427459679568931,-0.061592869287704875,2.7,4.1196088014086705
1.87,-1.7554305966114503,-1.205400121485049,-0.0648809474105144,-0.05968097103204497,2.7,4.116243673737073
1.8800000000000001,-1.767448922814395,-1.198257010738325,-0.06546829051314867,-0.05779136160602332,2.7,4.112942007339449
1.8900000000000001,-1.7793955777099877,-1.1910661643134455,-0.06603684882393585,-0.05592400636417368,2.7,4.1097032528854225
1.9000000000000001,-1.7912700930300154,-1.183829395889646,-0.06658684468559992,-0.05407886447590234,2.7,4.106526858704827
1.9100000000000001,-1.8030720185222786,-1.1765484950160003,-0.0671185000028101,-0.05225588920672402,2.7,4.103412271037413
1.92,-1.8148009217100578,-1.1692252272650154,-0.06763203618449912,-0.05045502818780142,2.7,4.100358934272413
1.93,-1.8264563876531192,-1.1618613343872666,-0.06812767408882052,-0.04867622367428511,2.7,4.0973662911784094
1.94,-1.8380380187102736,-1.1544585344670149,-0.06860563397063535,-0.046919412792930014,2.7,4.09443378312387
1.95,-1.8495454343034943,-1.1470185220787428,-0.06906613543142341,-0.04518452777944567,2.7,4.09156085028877
1.96,-1.8609782706836058,-1.1395429684445537,-0.06950939737151829,-0.043471496206017694,2.7,4.08874693186764
1.97,-1.8723361806975514,-1.1320335215923782,-0.06993563794457046,-0.041780241199420746,2.7,4.085991466264411
1.98,-1.883618833557244,-1.1244918065149354,-0.07034507451414602,-0.04011068165012465,2.7,4.083293891279376
1.99,-1.8948259146100133,-1.116919425329398,-0.07073792361237309,-0.03846273241277936,2.7,4.080653644288609
2.0,-1.9059571251106504,-1.1093179574377119,-0.07111440090055147,-0.03683630449844829,2.7,4.078070162416128
2.0100000000000002,-1.9170121819950605,-1.1016889596875254,-0.07147472113164499,-0.03523130525894327,2.7,4.075542882699117
2.02,-1.9279908176555256,-1.0940339665336782,-0.0718190981145789,-0.03364763856359986,2.7,4.073071242246471
2.0300000000000002,-1.9388927797175874,-1.086354490200214,-0.07214774468026881,-0.0320852049688178,2.7,4.070654678390954
2.04,-1.9497178308185508,-1.0786520208428663,-0.07246087264931003,-0.030543901880676703,2.7,4.068292628835206
